date,store_id,sku_id,opening_stock,closing_stock,stock_out_flag
2024-11-01,25,1027,282,342,0
2024-11-01,25,798,254,141,0
2024-11-01,25,1334,313,182,0
2024-11-01,25,3861,278,448,0
2024-11-01,25,4948,435,430,0
2024-11-01,25,3846,328,334,0
2024-11-01,25,622,393,278,0
2024-11-01,25,2731,405,446,0
2024-11-01,25,3645,359,449,0
2024-11-01,25,3450,481,93,0
2024-11-01,25,1636,290,290,0
2024-11-01,25,1026,107,216,0
2024-11-01,25,3084,43,233,0
2024-11-01,25,1095,151,402,0
2024-11-01,25,3866,283,85,0
2024-11-01,25,356,335,324,0
2024-11-01,25,1507,413,424,0
2024-11-01,25,3665,211,317,0
2024-11-01,25,3309,111,235,0
2024-11-01,25,60,368,141,0
2024-11-01,25,1749,264,288,0
2024-11-01,25,1953,385,146,0
2024-11-01,25,2180,90,92,0
2024-11-01,25,3222,13,301,0
2024-11-01,25,550,201,136,0
2024-11-01,25,1143,225,167,0
2024-11-01,25,3092,218,75,0
2024-11-01,25,347,206,22,0
2024-11-01,25,4506,395,294,0
2024-11-01,25,4255,62,40,0
2024-11-01,25,1483,364,219,1
2024-11-01,25,1074,290,223,0
2024-11-01,25,4978,424,120,0
2024-11-01,25,494,322,368,1
2024-11-01,25,2875,361,387,0
2024-11-01,25,4759,10,331,0
2024-11-01,25,608,94,84,0
2024-11-01,25,4661,318,256,0
2024-11-01,25,4089,33,381,0
2024-11-01,25,1464,264,211,0
2024-11-01,25,4913,133,204,0
2024-11-01,25,155,206,150,0
2024-11-01,25,4616,249,122,0
2024-11-01,25,46,84,363,0
2024-11-01,25,4523,475,79,0
2024-11-01,25,3485,12,242,0
2024-11-01,25,2016,470,436,0
2024-11-01,25,4439,347,419,0
2024-12-01,25,182,486,183,0
2024-12-01,25,4075,114,342,0
2024-12-01,25,3416,230,80,0
2024-12-01,25,845,169,32,0
2024-12-01,25,815,354,385,0
2024-12-01,25,2174,477,63,0
2024-12-01,25,1259,61,438,0
2024-12-01,25,1545,300,101,0
2024-12-01,25,1531,180,78,0
2024-12-01,25,1236,40,369,0
2024-12-01,25,885,340,212,0
2024-12-01,25,3487,449,402,0
2024-12-01,25,706,120,187,0
2024-12-01,25,4186,351,9,0
2024-12-01,25,658,253,345,0
2024-12-01,25,2132,239,406,0
2024-12-01,25,3860,486,63,0
2024-12-01,25,1608,296,23,0
2024-12-01,25,1884,404,31,0
2024-12-01,25,2831,389,144,0
2024-12-01,25,2924,274,129,0
2024-12-01,25,3973,90,212,0
2024-12-01,25,4279,499,429,0
2024-12-01,25,2404,321,378,0
2024-12-01,25,4096,14,322,0
2024-12-01,25,615,17,14,0
2024-12-01,25,3337,429,78,0
2024-12-01,25,1783,437,39,0
2024-12-01,25,2017,27,233,0
2024-12-01,25,3462,433,232,0
2024-12-01,25,3594,403,112,0
2024-12-01,25,558,140,424,0
2024-12-01,25,907,251,248,0
2024-12-01,25,3936,377,407,0
2024-12-01,25,1682,111,198,0
2024-12-01,25,3440,216,227,1
2024-12-01,25,2599,312,264,0
2024-12-01,25,1895,482,51,0
2024-12-01,25,1628,141,328,0
2024-12-01,25,4735,288,349,0
2024-12-01,25,4902,312,209,0
2024-12-01,25,1371,412,16,0
2024-12-01,25,1516,496,97,0
2024-12-01,25,1788,345,200,0
2024-12-01,25,1233,265,146,0
2024-12-01,25,959,399,61,0
2024-12-01,25,1341,93,174,0
2024-12-01,25,2733,229,306,0
2024-12-01,25,1153,278,88,0
2024-12-01,25,2991,53,215,0
2024-01-01,26,4628,436,75,0
2024-01-01,26,1532,421,420,0
2024-01-01,26,4200,214,289,0
2024-01-01,26,2672,130,244,0
2024-01-01,26,1048,415,337,0
2024-01-01,26,2286,334,84,0
2024-01-01,26,4975,106,408,0
2024-01-01,26,312,494,285,0
2024-01-01,26,1975,440,429,0
2024-01-01,26,4836,438,93,0
2024-01-01,26,3444,282,343,0
2024-01-01,26,4214,171,435,0
2024-01-01,26,1877,165,109,0
2024-01-01,26,2126,192,299,0
2024-01-01,26,4996,320,409,1
2024-01-01,26,882,417,239,0
2024-01-01,26,3184,41,212,0
2024-01-01,26,4268,22,76,0
2024-01-01,26,1682,359,256,1
2024-01-01,26,4069,317,247,0
2024-01-01,26,4592,269,339,0
2024-01-01,26,4687,53,63,0
2024-01-01,26,1068,463,412,0
2024-01-01,26,89,420,171,0
2024-01-01,26,1912,307,9,0
2024-01-01,26,1698,264,265,0
2024-01-01,26,1186,366,119,0
2024-01-01,26,1465,168,257,0
2024-01-01,26,3024,481,225,0
2024-01-01,26,68,284,89,0
2024-01-01,26,452,326,394,0
2024-01-01,26,4344,375,346,0
2024-01-01,26,4575,326,134,0
2024-01-01,26,604,403,18,0
2024-01-01,26,135,96,251,0
2024-01-01,26,2481,460,113,0
2024-01-01,26,2509,146,182,0
2024-01-01,26,1065,222,396,0
2024-01-01,26,2148,83,333,0
2024-01-01,26,4675,64,27,0
2024-01-01,26,2377,260,11,0
2024-01-01,26,1545,378,292,0
2024-01-01,26,1936,200,107,0
2024-01-01,26,2926,490,121,0
2024-01-01,26,3903,39,52,0
2024-01-01,26,9,272,137,0
2024-01-01,26,4509,62,360,0
2024-01-01,26,4333,118,14,0
2024-01-01,26,2223,165,426,0
2024-01-01,26,1750,381,427,0
2024-02-01,26,1771,224,82,0
2024-02-01,26,3990,222,201,0
2024-02-01,26,4068,78,386,0
2024-02-01,26,575,364,416,0
2024-02-01,26,746,408,126,0
2024-02-01,26,1785,166,166,0
2024-02-01,26,925,24,191,0
2024-02-01,26,2776,447,127,0
2024-02-01,26,1894,321,216,0
2024-02-01,26,4496,458,33,0
2024-02-01,26,2246,378,320,0
2024-02-01,26,1525,356,120,0
2024-02-01,26,3731,218,187,0
2024-02-01,26,3997,12,308,0
2024-02-01,26,4353,157,284,0
2024-02-01,26,4936,113,295,0
2024-02-01,26,126,238,114,0
2024-02-01,26,4024,390,107,0
2024-02-01,26,2646,385,285,0
2024-02-01,26,2281,125,153,0
2024-02-01,26,3555,385,183,0
2024-02-01,26,4442,359,45,0
2024-02-01,26,2446,375,344,0
2024-02-01,26,2131,100,87,0
2024-02-01,26,1751,273,283,0
2024-02-01,26,3992,223,257,0
2024-02-01,26,4623,59,119,0
2024-02-01,26,2447,406,282,0
2024-02-01,26,3722,17,288,0
2024-02-01,26,4459,319,299,0
2024-02-01,26,2791,172,346,0
2024-02-01,26,1834,93,430,0
2024-02-01,26,3160,417,374,0
2024-02-01,26,1866,23,6,1
2024-02-01,26,647,20,396,0
2024-02-01,26,216,410,320,0
2024-02-01,26,522,410,392,0
2024-02-01,26,108,16,347,0
2024-02-01,26,4581,240,270,0
2024-02-01,26,161,320,76,0
2024-02-01,26,4687,461,346,0
2024-02-01,26,1657,189,359,0
2024-02-01,26,970,14,353,0
2024-02-01,26,4704,23,185,0
2024-02-01,26,2694,453,340,0
2024-02-01,26,4942,476,402,0
2024-02-01,26,4502,39,15,0
2024-02-01,26,990,388,70,0
2024-02-01,26,4867,450,46,0
2024-02-01,26,4931,54,349,0
2024-03-01,26,261,139,370,0
2024-03-01,26,1242,263,285,0
2024-03-01,26,482,69,216,0
2024-03-01,26,967,156,405,0
2024-03-01,26,1177,17,25,0
2024-03-01,26,4216,372,380,0
2024-03-01,26,4954,134,246,0
2024-03-01,26,1137,90,98,0
2024-03-01,26,2910,240,289,0
2024-03-01,26,516,161,116,0
2024-03-01,26,754,379,30,0
2024-03-01,26,3388,494,444,0
2024-03-01,26,4287,136,138,0
2024-03-01,26,2724,351,34,0
2024-03-01,26,137,416,299,0
2024-03-01,26,3173,47,293,0
2024-03-01,26,813,470,151,0
2024-03-01,26,51,343,438,0
2024-03-01,26,1828,182,248,0
2024-03-01,26,1472,379,238,0
2024-03-01,26,60,426,141,0
2024-03-01,26,4079,17,397,0
2024-03-01,26,1565,486,260,0
2024-03-01,26,4105,472,366,0
2024-03-01,26,1494,63,365,0
2024-03-01,26,585,293,192,0
2024-03-01,26,455,188,92,0
2024-03-01,26,4697,216,163,0
2024-03-01,26,886,288,141,0
2024-03-01,26,175,97,251,0
2024-03-01,26,131,488,31,0
2024-03-01,26,570,216,87,0
2024-03-01,26,4688,233,296,0
2024-03-01,26,2364,457,307,0
2024-03-01,26,4248,215,210,0
2024-03-01,26,129,305,284,0
2024-03-01,26,3494,247,119,0
2024-03-01,26,1563,358,21,0
2024-03-01,26,4481,342,376,0
2024-03-01,26,1874,281,191,0
2024-03-01,26,1621,312,208,0
2024-03-01,26,1430,61,380,0
2024-03-01,26,550,426,242,0
2024-03-01,26,76,291,356,1
2024-03-01,26,4990,303,10,0
2024-03-01,26,2223,416,390,0
2024-03-01,26,3903,436,133,0
2024-03-01,26,1692,385,8,0
2024-03-01,26,2686,295,318,0
2024-03-01,26,4073,58,334,0
2024-04-01,26,2562,23,153,0
2024-04-01,26,3814,129,444,0
2024-04-01,26,2087,60,287,0
2024-04-01,26,3570,447,369,0
2024-04-01,26,4550,409,13,0
2024-04-01,26,4397,242,168,0
2024-04-01,26,4046,474,149,0
2024-04-01,26,1076,107,211,0
2024-04-01,26,770,443,256,0
2024-04-01,26,675,62,330,0
2024-04-01,26,4008,182,15,0
2024-04-01,26,430,491,188,0
2024-04-01,26,1413,473,417,0
2024-04-01,26,1101,348,86,0
2024-04-01,26,1514,385,305,0
2024-04-01,26,1671,155,81,0
2024-04-01,26,4304,77,33,0
2024-04-01,26,3387,403,50,0
2024-04-01,26,993,21,127,0
2024-04-01,26,1436,67,20,0
2024-04-01,26,145,334,441,0
2024-04-01,26,1715,18,15,0
2024-04-01,26,3130,40,22,0
2024-04-01,26,3619,349,243,0
2024-04-01,26,3473,283,344,0
2024-04-01,26,3921,90,292,0
2024-04-01,26,3493,132,391,0
2024-04-01,26,2985,103,218,0
2024-04-01,26,1610,348,225,0
2024-04-01,26,1175,94,115,0
2024-04-01,26,3356,105,284,0
2024-04-01,26,2613,70,159,0
2024-04-01,26,2888,92,104,0
2024-04-01,26,4239,84,13,0
2024-04-01,26,105,308,444,0
2024-04-01,26,2383,275,139,0
2024-04-01,26,2020,64,92,0
2024-04-01,26,2846,394,261,0
2024-04-01,26,4548,173,364,0
2024-04-01,26,3708,231,379,0
2024-04-01,26,4523,83,440,0
2024-04-01,26,1573,227,443,0
2024-04-01,26,4731,356,440,0
2024-04-01,26,1449,380,150,0
2024-04-01,26,1861,357,127,0
2024-04-01,26,4823,158,105,0
2024-04-01,26,1222,259,82,0
2024-04-01,26,1783,380,221,0
2024-04-01,26,3089,146,244,0
2024-04-01,26,317,435,146,0
2024-05-01,26,2823,42,421,0
2024-05-01,26,4880,295,147,0
2024-05-01,26,120,243,268,0
2024-05-01,26,3180,119,412,0
2024-05-01,26,4689,218,297,0
2024-05-01,26,3515,91,9,0
2024-05-01,26,4299,418,316,0
2024-05-01,26,4697,268,369,0
2024-05-01,26,3834,277,151,0
2024-05-01,26,300,493,267,1
2024-05-01,26,2856,73,438,0
2024-05-01,26,43,284,73,0
2024-05-01,26,4595,418,385,0
2024-05-01,26,214,270,204,0
2024-05-01,26,985,274,32,0
2024-05-01,26,300,240,134,0
2024-05-01,26,2962,181,216,0
2024-05-01,26,815,11,182,0
2024-05-01,26,4865,269,279,0
2024-05-01,26,1169,475,21,0
2024-05-01,26,95,123,76,0
2024-05-01,26,685,40,6,0
2024-05-01,26,3266,82,39,0
2024-05-01,26,580,430,105,0
2024-05-01,26,183,179,235,0
2024-05-01,26,4298,498,224,0
2024-05-01,26,1858,481,277,0
2024-05-01,26,4018,51,176,0
2024-05-01,26,1512,69,67,0
2024-05-01,26,615,86,228,0
2024-05-01,26,4932,111,226,0
2024-05-01,26,310,105,388,0
2024-05-01,26,4276,335,9,0
2024-05-01,26,2060,352,437,0
2024-05-01,26,2165,140,101,0
2024-05-01,26,4823,394,116,0
2024-05-01,26,868,449,369,0
2024-05-01,26,4660,436,270,0
2024-05-01,26,1710,354,136,0
2024-05-01,26,1538,70,271,0
2024-05-01,26,3677,36,388,0
2024-05-01,26,3003,135,71,0
2024-05-01,26,4315,468,330,0
2024-05-01,26,3140,410,331,0
2024-05-01,26,2337,495,374,0
2024-05-01,26,3169,237,437,0
2024-05-01,26,2319,412,136,0
2024-05-01,26,2120,28,176,0
2024-05-01,26,1433,111,179,0
2024-05-01,26,3411,201,47,0
2024-06-01,26,728,114,184,0
2024-06-01,26,1395,181,48,0
2024-06-01,26,3001,170,203,0
2024-06-01,26,1671,109,214,0
2024-06-01,26,4779,317,64,0
2024-06-01,26,4616,400,264,0
2024-06-01,26,2632,335,27,0
2024-06-01,26,1513,176,401,0
2024-06-01,26,1097,283,333,0
2024-06-01,26,42,222,328,0
2024-06-01,26,3294,33,301,0
2024-06-01,26,287,235,186,0
2024-06-01,26,4519,489,13,0
2024-06-01,26,3875,441,158,0
2024-06-01,26,3085,316,356,0
2024-06-01,26,4928,240,153,0
2024-06-01,26,4329,243,239,0
2024-06-01,26,3513,272,168,0
2024-06-01,26,807,40,21,0
2024-06-01,26,2453,85,48,0
2024-06-01,26,2838,198,93,0
2024-06-01,26,4571,216,110,0
2024-06-01,26,4850,286,276,0
2024-06-01,26,3767,94,333,0
2024-06-01,26,1165,151,219,0
2024-06-01,26,573,348,115,0
2024-06-01,26,4981,112,155,0
2024-06-01,26,3865,402,448,0
2024-06-01,26,1799,271,340,0
2024-06-01,26,4538,408,294,0
2024-06-01,26,4052,455,211,0
2024-06-01,26,1008,90,402,0
2024-06-01,26,1291,144,11,0
2024-06-01,26,1824,345,193,0
2024-06-01,26,1039,50,183,0
2024-06-01,26,1755,52,129,0
2024-06-01,26,1739,143,51,0
2024-06-01,26,109,92,240,0
2024-06-01,26,4830,97,61,0
2024-06-01,26,2315,298,436,0
2024-06-01,26,136,359,350,0
2024-06-01,26,1747,220,234,0
2024-06-01,26,1812,224,83,0
2024-06-01,26,3122,214,119,0
2024-06-01,26,1872,296,172,0
2024-06-01,26,2904,202,422,0
2024-06-01,26,1991,100,402,0
2024-06-01,26,3153,250,131,0
2024-06-01,26,2046,222,283,0
2024-06-01,26,348,63,359,0
2024-07-01,26,2520,13,221,0
2024-07-01,26,4814,268,256,0
2024-07-01,26,1768,185,178,0
2024-07-01,26,181,349,269,0
2024-07-01,26,4047,306,145,0
2024-07-01,26,4700,32,160,0
2024-07-01,26,1448,377,252,0
2024-07-01,26,114,484,302,0
2024-07-01,26,4824,15,136,0
2024-07-01,26,1159,40,126,0
2024-07-01,26,1521,319,197,0
2024-07-01,26,3128,301,34,0
2024-07-01,26,2923,266,246,0
2024-07-01,26,1203,233,340,0
2024-07-01,26,2098,303,144,0
2024-07-01,26,2288,196,151,0
2024-07-01,26,4299,485,372,0
2024-07-01,26,1832,400,161,0
2024-07-01,26,2407,65,319,0
2024-07-01,26,2189,389,211,0
2024-07-01,26,4113,206,297,0
2024-07-01,26,1894,431,41,0
2024-07-01,26,597,248,243,0
2024-07-01,26,3717,45,37,0
2024-07-01,26,289,250,227,0
2024-07-01,26,785,423,19,0
2024-07-01,26,4937,80,421,0
2024-07-01,26,5,286,70,0
2024-07-01,26,1966,207,369,0
2024-07-01,26,54,499,276,0
2024-07-01,26,1439,35,342,0
2024-07-01,26,955,293,293,0
2024-07-01,26,2792,28,182,0
2024-07-01,26,4013,309,179,0
2024-07-01,26,3770,418,204,0
2024-07-01,26,1206,231,113,0
2024-07-01,26,1438,14,51,0
2024-07-01,26,2498,223,345,0
2024-07-01,26,2300,13,184,0
2024-07-01,26,3184,395,74,0
2024-07-01,26,1438,51,170,0
2024-07-01,26,4661,441,65,0
2024-07-01,26,1548,117,143,0
2024-07-01,26,4492,351,374,0
2024-07-01,26,4448,53,340,0
2024-07-01,26,2930,87,205,0
2024-07-01,26,4134,451,17,0
2024-07-01,26,3107,394,282,0
2024-07-01,26,4374,45,148,0
2024-07-01,26,3337,151,185,0
2024-08-01,26,4841,234,159,0
2024-08-01,26,336,482,19,0
2024-08-01,26,1764,25,122,0
2024-08-01,26,3665,162,25,0
2024-08-01,26,1321,40,200,0
2024-08-01,26,94,455,170,0
2024-08-01,26,3328,346,241,0
2024-08-01,26,1879,193,136,0
2024-08-01,26,1956,174,17,0
2024-08-01,26,4248,156,313,0
2024-08-01,26,2951,62,208,0
2024-08-01,26,1676,441,423,0
2024-08-01,26,1937,45,7,0
2024-08-01,26,3633,305,131,0
2024-08-01,26,4275,348,42,0
2024-08-01,26,2649,482,296,0
2024-08-01,26,371,260,399,0
2024-08-01,26,2370,456,421,0
2024-08-01,26,4264,405,260,0
2024-08-01,26,562,152,402,0
2024-08-01,26,1879,283,60,0
2024-08-01,26,4408,334,265,0
2024-08-01,26,3430,343,411,0
2024-08-01,26,1957,61,210,1
2024-08-01,26,2716,131,139,0
2024-08-01,26,4581,178,65,0
2024-08-01,26,1615,171,113,1
2024-08-01,26,830,327,380,0
2024-08-01,26,1941,181,104,0
2024-08-01,26,4253,128,448,0
2024-08-01,26,2136,214,384,0
2024-08-01,26,2557,166,207,0
2024-08-01,26,1236,448,248,0
2024-08-01,26,3211,427,63,0
2024-08-01,26,740,58,148,0
2024-08-01,26,1508,340,304,0
2024-08-01,26,3540,113,401,0
2024-08-01,26,2888,467,66,0
2024-08-01,26,4065,395,322,0
2024-08-01,26,4305,229,432,1
2024-08-01,26,4643,430,401,0
2024-08-01,26,1062,58,393,0
2024-08-01,26,4435,154,318,0
2024-08-01,26,3962,104,224,0
2024-08-01,26,4305,140,311,0
2024-08-01,26,2321,249,426,0
2024-08-01,26,649,291,382,0
2024-08-01,26,610,45,65,0
2024-08-01,26,2626,415,331,0
2024-08-01,26,3222,141,320,0
2024-09-01,26,1655,78,15,0
2024-09-01,26,4829,210,46,0
2024-09-01,26,4485,51,436,0
2024-09-01,26,3761,173,352,0
2024-09-01,26,4230,13,390,0
2024-09-01,26,4467,168,75,0
2024-09-01,26,4579,456,232,0
2024-09-01,26,1010,469,279,0
2024-09-01,26,1589,196,403,0
2024-09-01,26,943,217,68,0
2024-09-01,26,2059,28,290,0
2024-09-01,26,3354,152,173,0
2024-09-01,26,1625,385,445,0
2024-09-01,26,3927,362,172,0
2024-09-01,26,3656,415,423,0
2024-09-01,26,4843,58,247,0
2024-09-01,26,4468,215,214,0
2024-09-01,26,984,309,15,0
2024-09-01,26,59,377,207,0
2024-09-01,26,195,431,136,0
2024-09-01,26,3398,42,45,0
2024-09-01,26,2546,131,210,0
2024-09-01,26,2416,294,75,0
2024-09-01,26,3977,42,48,0
2024-09-01,26,3785,309,78,0
2024-09-01,26,4766,365,218,0
2024-09-01,26,2495,133,170,0
2024-09-01,26,821,213,341,1
2024-09-01,26,1446,286,252,0
2024-09-01,26,2917,145,396,0
2024-09-01,26,153,21,417,0
2024-09-01,26,3614,136,317,0
2024-09-01,26,605,301,426,0
2024-09-01,26,140,417,401,0
2024-09-01,26,2971,133,304,0
2024-09-01,26,902,143,65,0
2024-09-01,26,3290,275,45,0
2024-09-01,26,254,90,394,0
2024-09-01,26,3848,109,291,0
2024-09-01,26,4252,27,187,0
2024-09-01,26,1908,214,249,0
2024-09-01,26,3648,11,36,0
2024-09-01,26,2208,20,298,0
2024-09-01,26,498,202,312,0
2024-09-01,26,3051,412,150,1
2024-09-01,26,1520,454,197,0
2024-09-01,26,4706,355,263,0
2024-09-01,26,173,207,412,0
2024-09-01,26,2585,280,182,0
2024-09-01,26,3425,108,334,0
2024-10-01,26,2819,402,81,0
2024-10-01,26,2079,315,265,0
2024-10-01,26,1371,175,271,0
2024-10-01,26,358,246,246,0
2024-10-01,26,3911,19,50,0
2024-10-01,26,982,205,270,0
2024-10-01,26,4604,496,278,0
2024-10-01,26,3642,365,239,0
2024-10-01,26,2452,392,399,0
2024-10-01,26,4921,366,444,0
2024-10-01,26,3179,324,322,0
2024-10-01,26,521,349,362,0
2024-10-01,26,1163,247,264,0
2024-10-01,26,4113,148,180,0
2024-10-01,26,4116,121,122,0
2024-10-01,26,4960,127,112,0
2024-10-01,26,395,156,399,0
2024-10-01,26,1989,138,27,0
2024-10-01,26,203,16,12,0
2024-10-01,26,4816,123,323,0
2024-10-01,26,1843,388,444,0
2024-10-01,26,327,224,23,0
2024-10-01,26,3816,439,352,0
2024-10-01,26,1846,213,413,0
2024-10-01,26,4052,221,276,0
2024-10-01,26,3756,83,112,0
2024-10-01,26,3655,425,181,0
2024-10-01,26,4317,331,230,0
2024-10-01,26,152,134,196,0
2024-10-01,26,3550,253,61,0
2024-10-01,26,2103,244,130,0
2024-10-01,26,4443,311,191,0
2024-10-01,26,800,49,57,0
2024-10-01,26,705,416,86,0
2024-10-01,26,531,263,64,0
2024-10-01,26,1768,123,55,0
2024-10-01,26,1833,108,290,0
2024-10-01,26,3085,458,136,0
2024-10-01,26,496,139,30,0
2024-10-01,26,902,238,136,0
2024-10-01,26,4605,160,223,0
2024-10-01,26,2149,90,70,0
2024-10-01,26,4177,119,217,0
2024-10-01,26,307,267,308,0
2024-10-01,26,4508,224,261,0
2024-10-01,26,3894,243,144,0
2024-10-01,26,2414,249,106,0
2024-10-01,26,1551,496,64,0
2024-10-01,26,4015,142,89,0
2024-10-01,26,2816,21,312,0
2024-11-01,26,2126,178,356,0
2024-11-01,26,583,399,140,0
2024-11-01,26,3212,10,145,0
2024-11-01,26,1769,383,45,0
2024-11-01,26,3111,278,415,0
2024-11-01,26,2533,410,202,0
2024-11-01,26,1053,460,175,0
2024-11-01,26,975,272,385,0
2024-11-01,26,3740,309,254,0
2024-11-01,26,1654,342,425,0
2024-11-01,26,2828,113,429,0
2024-11-01,26,4142,152,327,0
2024-11-01,26,594,57,258,0
2024-11-01,26,1508,329,154,0
2024-11-01,26,3476,78,178,0
2024-11-01,26,2516,400,139,0
2024-11-01,26,1755,92,423,0
2024-11-01,26,4248,129,246,0
2024-11-01,26,2301,432,85,0
2024-11-01,26,2118,347,280,0
2024-11-01,26,2238,37,445,0
2024-11-01,26,3852,82,411,0
2024-11-01,26,409,127,282,0
2024-11-01,26,2206,313,140,0
2024-11-01,26,520,347,102,0
2024-11-01,26,3137,174,138,0
2024-11-01,26,3749,459,203,0
2024-11-01,26,1137,350,102,0
2024-11-01,26,4873,270,59,0
2024-11-01,26,3114,369,413,0
2024-11-01,26,2329,113,331,0
2024-11-01,26,3754,119,118,0
2024-11-01,26,4120,256,283,0
2024-11-01,26,3395,344,402,0
2024-11-01,26,276,437,78,0
2024-11-01,26,4194,356,381,0
2024-11-01,26,743,56,290,0
2024-11-01,26,3428,213,347,0
2024-11-01,26,668,402,427,0
2024-11-01,26,3358,130,252,0
2024-11-01,26,4542,245,433,0
2024-11-01,26,3376,346,129,0
2024-11-01,26,4367,218,119,0
2024-11-01,26,1660,284,200,0
2024-11-01,26,1610,474,65,0
2024-11-01,26,3539,499,398,0
2024-11-01,26,4859,64,194,0
2024-11-01,26,3996,31,387,0
2024-11-01,26,593,130,98,0
2024-11-01,26,645,215,179,0
2024-12-01,26,3510,260,443,0
2024-12-01,26,4216,293,136,0
2024-12-01,26,1848,475,254,0
2024-12-01,26,3093,184,338,0
2024-12-01,26,3605,427,304,0
2024-12-01,26,3798,36,401,0
2024-12-01,26,4498,211,139,0
2024-12-01,26,4720,60,17,0
2024-12-01,26,1895,79,10,0
2024-12-01,26,2425,428,270,0
2024-12-01,26,1646,82,112,0
2024-12-01,26,4715,252,407,0
2024-12-01,26,1913,230,204,0
2024-12-01,26,3278,75,387,0
2024-12-01,26,2482,358,308,0
2024-12-01,26,4923,221,145,0
2024-12-01,26,2028,302,421,0
2024-12-01,26,4518,415,85,0
2024-12-01,26,4773,246,241,0
2024-12-01,26,3942,220,410,0
2024-12-01,26,4508,436,236,0
2024-12-01,26,17,319,24,0
2024-12-01,26,1013,380,411,0
2024-12-01,26,3059,412,345,0
2024-12-01,26,1332,341,257,0
2024-12-01,26,1453,382,161,0
2024-12-01,26,4409,499,66,0
2024-12-01,26,3863,409,309,0
2024-12-01,26,4775,142,211,1
2024-12-01,26,4801,412,303,0
2024-12-01,26,170,294,67,0
2024-12-01,26,2522,38,122,0
2024-12-01,26,2736,69,60,0
2024-12-01,26,1326,165,314,0
2024-12-01,26,2702,273,241,0
2024-12-01,26,1615,79,152,0
2024-12-01,26,3485,441,27,0
2024-12-01,26,3539,116,60,0
2024-12-01,26,4803,374,190,0
2024-12-01,26,672,255,51,0
2024-12-01,26,329,459,218,0
2024-12-01,26,870,307,79,0
2024-12-01,26,3748,247,64,0
2024-12-01,26,3701,134,186,0
2024-12-01,26,2201,266,272,0
2024-12-01,26,2951,308,298,0
2024-12-01,26,3187,110,80,0
2024-12-01,26,2312,182,132,0
2024-12-01,26,2,461,92,0
2024-12-01,26,4312,348,374,0
2024-01-01,27,2808,313,118,0
2024-01-01,27,4317,177,52,0
2024-01-01,27,3629,34,32,0
2024-01-01,27,4948,478,12,0
2024-01-01,27,2157,456,324,0
2024-01-01,27,3140,297,214,0
2024-01-01,27,3131,286,371,0
2024-01-01,27,2917,219,357,0
2024-01-01,27,1428,337,51,0
2024-01-01,27,2694,144,197,0
2024-01-01,27,2827,321,45,0
2024-01-01,27,1089,414,198,0
2024-01-01,27,3891,59,158,0
2024-01-01,27,360,345,34,0
2024-01-01,27,4980,74,256,0
2024-01-01,27,557,453,177,0
2024-01-01,27,3388,290,282,0
2024-01-01,27,1039,72,306,0
2024-01-01,27,2453,475,95,0
2024-01-01,27,3606,431,122,0
2024-01-01,27,3263,180,336,0
2024-01-01,27,182,452,213,0
2024-01-01,27,3137,484,179,0
2024-01-01,27,3356,144,393,0
2024-01-01,27,964,31,448,0
2024-01-01,27,1910,451,26,0
2024-01-01,27,3712,362,66,0
2024-01-01,27,1794,276,136,0
2024-01-01,27,21,89,273,0
2024-01-01,27,4251,392,355,0
2024-01-01,27,4269,135,212,0
2024-01-01,27,1142,485,6,0
2024-01-01,27,1870,391,374,0
2024-01-01,27,1673,412,34,1
2024-01-01,27,4060,390,313,0
2024-01-01,27,3153,395,327,0
2024-01-01,27,4035,223,135,0
2024-01-01,27,3092,252,360,0
2024-01-01,27,329,348,69,0
2024-01-01,27,2515,468,8,0
2024-01-01,27,394,290,149,0
2024-01-01,27,1667,342,224,0
2024-01-01,27,258,138,188,1
2024-01-01,27,3465,424,93,0
2024-01-01,27,1437,402,202,0
2024-01-01,27,2674,417,170,0
2024-01-01,27,1417,111,410,0
2024-01-01,27,157,252,410,0
2024-01-01,27,4574,140,253,0
2024-01-01,27,3400,340,323,0
2024-02-01,27,3458,346,154,0
2024-02-01,27,3238,399,133,0
2024-02-01,27,283,202,171,0
2024-02-01,27,3784,21,276,0
2024-02-01,27,292,260,87,0
2024-02-01,27,4185,32,336,0
2024-02-01,27,1949,190,7,0
2024-02-01,27,3870,380,12,0
2024-02-01,27,4306,401,14,0
2024-02-01,27,4585,229,227,0
2024-02-01,27,763,395,144,0
2024-02-01,27,4591,248,181,0
2024-02-01,27,1272,254,112,0
2024-02-01,27,1769,72,426,0
2024-02-01,27,3533,215,233,0
2024-02-01,27,2174,215,255,0
2024-02-01,27,653,12,50,0
2024-02-01,27,4030,449,176,0
2024-02-01,27,2981,165,169,0
2024-02-01,27,205,479,244,0
2024-02-01,27,1913,19,53,0
2024-02-01,27,4029,448,131,0
2024-02-01,27,1390,125,276,0
2024-02-01,27,4296,147,314,0
2024-02-01,27,585,376,252,0
2024-02-01,27,1923,228,373,0
2024-02-01,27,1981,171,22,0
2024-02-01,27,854,384,233,0
2024-02-01,27,1564,51,10,0
2024-02-01,27,3375,234,176,0
2024-02-01,27,1530,264,43,0
2024-02-01,27,2003,271,403,0
2024-02-01,27,753,313,183,0
2024-02-01,27,2751,266,136,0
2024-02-01,27,2431,497,316,0
2024-02-01,27,4936,360,421,0
2024-02-01,27,674,498,178,0
