sku_id,product_name,category,cost_price,mrp,stock_level
822,Product-822,Sports,1210.1690545063464,11010.621307915935,840
823,Product-823,Apparel,3418.7442204252575,14019.499921739034,599
824,Product-824,Beauty,3382.770301652051,5666.690759242393,17
825,Product-825,Electronics,2063.434940439694,4105.048242867153,214
826,Product-826,Home,3509.090508833333,8017.283957985523,385
827,Product-827,Sports,2763.1357563675942,2966.127260994671,471
828,Product-828,Electronics,4151.687514248713,3916.3457048104046,341
829,Product-829,Sports,1651.8596429415663,1617.4982470114496,544
830,Product-830,Home,2382.175589931814,9640.420488158818,818
831,Product-831,Apparel,842.7858251740436,14858.562411233219,737
832,Product-832,Beauty,2850.8069480759254,9899.590685251876,484
833,Product-833,Home,2270.3146277127726,14457.441402564942,415
834,Product-834,Apparel,4250.783284194954,12887.828192310468,491
835,Product-835,Beauty,2617.3123467280666,13424.108265771178,547
836,Product-836,Sports,2449.0378299492286,11022.51541566508,236
837,Product-837,Electronics,3612.9480859517803,3088.7207047160246,81
838,Product-838,Electronics,1328.2951846719166,7279.762710165036,563
839,Product-839,Electronics,1010.3142249250377,3426.9019446904836,410
840,Product-840,Electronics,3391.5921547768917,8460.741166828084,981
841,Product-841,Home,1949.1138902021369,2001.8998761867597,505
842,Product-842,Home,1826.5652882693655,12037.993294116102,480
843,Product-843,Apparel,1261.5214937950336,8795.486194169527,854
844,Product-844,Beauty,2917.672848182008,8018.195343734294,542
845,Product-845,Home,4809.798730196579,4490.974303991021,859
846,Product-846,Home,1493.264340653364,8856.231503095245,391
847,Product-847,Sports,2458.2742482921344,12796.620581282847,95
848,Product-848,Apparel,4392.640060441632,2744.9044751947094,113
849,Product-849,Beauty,2564.262509808805,6677.746419798301,921
850,Product-850,Apparel,3794.0608304378593,11898.220116754985,430
851,Product-851,Home,2825.2041419329403,10172.419179243523,914
852,Product-852,Electronics,971.7687358225429,5138.79713299556,758
853,Product-853,Sports,4183.3651281142265,14930.768587387096,507
854,Product-854,Home,3113.592810486866,9743.153289090598,180
855,Product-855,Electronics,4216.228147326022,12681.60969287314,520
856,Product-856,Home,1132.200790557378,14671.275862464845,410
857,Product-857,Sports,2117.8152290403477,5546.126418090908,433
858,Product-858,Electronics,1533.7638310566383,6473.176138927481,169
859,Product-859,Home,4232.320278530484,13222.68140020111,163
860,Product-860,Electronics,930.4706963654886,13830.089119413813,779
861,Product-861,Apparel,1302.3654756139645,5545.534718259291,198
862,Product-862,Electronics,4529.46062487605,11908.01270434906,425
863,Product-863,Beauty,2406.7157188768742,13689.539846623977,372
864,Product-864,Home,3511.710823924462,13590.596147211694,593
865,Product-865,Sports,3273.472206523818,1671.081422837969,538
866,Product-866,Home,2968.958865869945,2182.6284085986526,747
867,Product-867,Home,1799.8784901978793,12826.429154623162,761
868,Product-868,Beauty,4141.327601208157,14737.93768327724,148
869,Product-869,Sports,1522.1355335517374,5742.878274324296,761
870,Product-870,Sports,620.3415337873986,9793.296564764874,904
871,Product-871,Sports,1230.2647870094247,5296.803458014864,448
872,Product-872,Sports,4003.878495767185,3632.041881393188,613
873,Product-873,Sports,1995.672418293312,11601.027932718036,968
874,Product-874,Sports,1892.3476380242485,11959.93356735358,969
875,Product-875,Home,3517.437379923693,14532.600655280974,390
876,Product-876,Electronics,2915.845575410977,4636.184064768866,458
877,Product-877,Sports,3396.8518824529538,8262.666243873311,744
878,Product-878,Electronics,2990.0942442922747,4911.045069848241,259
879,Product-879,Electronics,2067.3943921937266,4453.851677915395,336
880,Product-880,Apparel,1859.528657429884,3971.5454356117198,946
881,Product-881,Home,2488.7052015408162,13796.660546133591,409
882,Product-882,Beauty,4466.148179530539,4721.110337096014,149
883,Product-883,Home,2263.3288909073917,14590.571527515456,302
884,Product-884,Electronics,3821.452524149623,1132.2184511664623,522
885,Product-885,Electronics,3957.6950478905487,10548.093199883442,32
886,Product-886,Sports,798.6508842361109,12720.384590421285,534
887,Product-887,Apparel,4080.9341422366792,4874.956609188794,808
888,Product-888,Electronics,3864.0395575324687,9333.46847584379,926
889,Product-889,Home,1288.0148451550842,4345.12145290228,86
890,Product-890,Beauty,1911.8600137164672,2044.83779933278,791
891,Product-891,Electronics,1856.4748438162542,14718.798661792687,326
892,Product-892,Beauty,4188.184854172603,3081.4602262198246,371
893,Product-893,Electronics,3869.690871783457,2828.881604340175,651
894,Product-894,Home,1239.9629616225766,7475.742812309294,914
895,Product-895,Sports,2115.7310833616684,7497.496424154624,652
896,Product-896,Apparel,1794.6810713332306,8231.5440395746,22
897,Product-897,Electronics,3984.2697792066474,4527.036950293324,960
898,Product-898,Electronics,4567.9041357478745,11331.688557214964,187
899,Product-899,Beauty,3439.0076904508383,13532.522828662915,649
900,Product-900,Home,2291.4172329171897,3946.0973364673396,904
901,Product-901,Electronics,4138.649697425937,11460.225294137295,854
902,Product-902,Apparel,1543.3009133388523,1829.1058908229475,771
903,Product-903,Beauty,2978.226581662951,3659.455041418627,373
904,Product-904,Electronics,4510.017424105819,14895.90791650037,529
905,Product-905,Beauty,1530.1367515899526,5301.0260222280385,504
906,Product-906,Electronics,1743.3238975866132,14122.327835031148,868
907,Product-907,Electronics,4160.663918939454,6566.465721015613,892
908,Product-908,Electronics,4834.801704790551,5945.504190474718,907
909,Product-909,Sports,635.9926208822184,4145.675170875884,110
910,Product-910,Beauty,844.7947988514559,13255.049019649477,837
911,Product-911,Apparel,2371.996857403029,10770.838787484137,855
912,Product-912,Sports,2091.346498125321,13220.628083162355,110
913,Product-913,Home,3153.3998954017543,2910.1087771780153,705
914,Product-914,Sports,3367.8195674615126,2650.8886423866797,595
915,Product-915,Sports,640.4535749618424,12998.288867734658,485
916,Product-916,Apparel,3090.979814448803,10705.615459586359,269
917,Product-917,Beauty,4524.649040589291,7382.7973974502565,919
918,Product-918,Beauty,1507.7052434023049,7143.561842663639,104
919,Product-919,Home,1997.6644051027445,2236.0666062869623,399
920,Product-920,Home,4418.027107023941,3497.25743582167,404
921,Product-921,Home,4260.837082749672,1613.1959197023166,39
922,Product-922,Apparel,3514.1228555430434,12517.9139668133,23
923,Product-923,Beauty,2072.1547182492122,11053.718472404882,495
924,Product-924,Home,3042.447707951753,4000.637492655761,271
925,Product-925,Apparel,4863.670804038908,1884.9459875226837,93
926,Product-926,Home,1992.9947022550525,2969.86214525153,665
927,Product-927,Sports,2643.8513764670147,10478.092025157714,384
928,Product-928,Home,2104.263612638919,11062.164935103183,581
929,Product-929,Apparel,1823.3675059441007,8593.791573298573,936
930,Product-930,Electronics,641.7777035141066,3827.267157307976,209
931,Product-931,Sports,881.5472379937314,5754.173419248119,611
932,Product-932,Sports,1125.3506021294984,1224.678786980559,171
933,Product-933,Home,1784.2005019332223,3034.41856142244,976
934,Product-934,Sports,1703.8573906451484,13459.332930871671,830
935,Product-935,Electronics,4209.221949500613,5690.154588171753,571
936,Product-936,Home,1692.468023906105,9094.116714054631,252
937,Product-937,Beauty,4331.424685962613,1969.5087011717974,817
938,Product-938,Electronics,2241.2090599573025,5960.991161614819,937
939,Product-939,Electronics,1102.5357128215533,10696.01402873572,931
940,Product-940,Home,3111.0821763944914,2615.3116508567095,548
941,Product-941,Beauty,2871.8858361850193,4841.324735275159,581
942,Product-942,Apparel,1036.5867063272676,5930.8848538758875,397
943,Product-943,Home,1497.7642868399207,5043.665429486891,486
944,Product-944,Apparel,780.6241349541515,10637.181364677343,679
945,Product-945,Apparel,3004.843601113249,7689.505886159183,308
946,Product-946,Beauty,4924.583595960248,7593.650960945328,760
947,Product-947,Sports,2908.3008031791956,13233.92671168636,871
948,Product-948,Sports,3762.8522989667936,11969.505251413593,53
949,Product-949,Home,4407.161313608332,14892.705807342601,500
950,Product-950,Electronics,1393.7650704237533,8438.78601345501,97
951,Product-951,Apparel,4759.203324870753,2518.583059282466,460
952,Product-952,Electronics,1461.6397581077108,5794.1577814797765,169
953,Product-953,Electronics,3797.420794359126,12268.075095107632,140
954,Product-954,Apparel,3134.4739763193534,3085.0417846958853,82
955,Product-955,Electronics,2279.406628356046,4937.894332983076,208
956,Product-956,Beauty,3262.206710985371,12648.754312934761,575
957,Product-957,Apparel,1574.133717677233,13432.710703527124,327
958,Product-958,Apparel,3275.9162497430157,3784.9921445554146,372
959,Product-959,Electronics,4507.87561884953,12181.906328752708,739
960,Product-960,Sports,2562.067499140735,6261.025917719432,539
961,Product-961,Home,4977.242092462302,13593.452384437256,854
962,Product-962,Beauty,2187.2670925409993,6431.048498990684,571
963,Product-963,Electronics,710.0814373582368,8377.90851954641,744
964,Product-964,Sports,1735.1966231064328,13710.5881284531,896
965,Product-965,Electronics,4085.3737548618674,9601.625123943368,641
966,Product-966,Home,3063.5605327993044,6869.3658469756065,927
967,Product-967,Home,3006.88649021416,6564.3806908006145,580
968,Product-968,Apparel,689.8052524731183,11269.074512834504,132
969,Product-969,Beauty,1174.0994375265818,5345.965920477582,918
970,Product-970,Sports,3525.056008222433,14006.871787371847,316
971,Product-971,Beauty,3384.452496395475,9886.595080363386,121
972,Product-972,Beauty,4361.288015043863,11886.914621484535,158
973,Product-973,Apparel,1184.4049958905189,4764.941507554174,485
974,Product-974,Beauty,990.6978710331719,7167.562273181566,598
975,Product-975,Sports,2347.820770069593,11610.536286915902,186
976,Product-976,Beauty,4658.171559574979,3601.19405202479,274
977,Product-977,Sports,3826.4806212016406,7180.782612115477,24
978,Product-978,Home,3034.6069623197154,4157.001100992606,732
979,Product-979,Home,531.9097325288485,3332.2380268566885,303
980,Product-980,Sports,4728.27395944497,4964.178281797371,891
981,Product-981,Sports,3691.054700786116,8576.200777401078,916
982,Product-982,Electronics,4879.77253380039,7317.773452212608,958
983,Product-983,Apparel,1475.180644833636,11362.327444818073,370
984,Product-984,Sports,4987.000724470679,11622.688101911375,692
985,Product-985,Beauty,3715.8031861243207,5481.225570518805,35
986,Product-986,Beauty,3684.301452534789,8686.51311697585,672
987,Product-987,Beauty,862.6909658831994,2140.477038479804,256
988,Product-988,Sports,2710.4139456014245,6003.190157598911,968
989,Product-989,Beauty,3044.762497172006,6258.830151503372,442
990,Product-990,Beauty,4981.9401945049285,8997.315066680323,313
991,Product-991,Beauty,994.7611177567451,12845.883210319122,31
992,Product-992,Sports,2542.537718997014,7840.798850017487,983
993,Product-993,Sports,1618.588181817922,11550.435655461939,624
994,Product-994,Apparel,2579.38522207273,3920.4457215151447,171
995,Product-995,Sports,3216.6635190047987,7793.032133338669,220
996,Product-996,Sports,2771.4902694738003,3065.8677744373717,646
997,Product-997,Apparel,1216.297907546413,5931.095432813917,701
998,Product-998,Electronics,3998.4711728850384,2617.430887761277,652
999,Product-999,Electronics,3303.339665513817,10926.179773497866,680
1000,Product-1000,Sports,2266.755409515207,1736.6862886475824,86
1001,Product-1001,Beauty,1085.4207046504987,6650.689556257347,772
1002,Product-1002,Apparel,2941.840942828841,3378.0528800269853,972
1003,Product-1003,Apparel,994.4550503654627,14003.192119088197,52
1004,Product-1004,Beauty,2192.7690960407936,7899.28603613003,659
1005,Product-1005,Sports,4425.115704875907,2436.9770057712544,485
1006,Product-1006,Electronics,4371.561692646679,11451.993475227226,967
1007,Product-1007,Electronics,1516.9638665728296,11212.838114238952,160
1008,Product-1008,Apparel,4870.374665797986,11964.002860592323,576
1009,Product-1009,Home,3501.6734878327316,3422.574461503246,839
1010,Product-1010,Electronics,3053.4921000945164,6431.322840078462,428
1011,Product-1011,Home,838.6282142532912,2420.5129032422456,746
1012,Product-1012,Sports,2004.0517972941916,12025.456605408144,878
1013,Product-1013,Sports,1060.6983742509133,11541.118072205718,811
1014,Product-1014,Sports,4235.1066918044,11435.96200691938,532
1015,Product-1015,Home,2557.490383716244,9869.59204738988,530
1016,Product-1016,Electronics,3856.77096760577,14147.064334601844,175
1017,Product-1017,Apparel,1386.1096591767255,3435.8191828885356,222
1018,Product-1018,Home,1373.1356403118966,5999.495181260729,959
1019,Product-1019,Apparel,811.317012932859,6131.512477841812,611
1020,Product-1020,Home,3037.626539782755,10108.030250036716,747
1021,Product-1021,Sports,4668.770645111707,4184.234590649838,543
1022,Product-1022,Electronics,3651.4598238411118,13539.845033513606,313
1023,Product-1023,Sports,4709.026894684122,12613.237686942022,483
1024,Product-1024,Electronics,1054.6275354836469,14180.127991482308,167
1025,Product-1025,Sports,3538.8007193382623,6599.043348910392,843
1026,Product-1026,Home,2706.6670613172287,9295.313848638643,73
1027,Product-1027,Beauty,1736.8912470913433,11950.477108447183,80
1028,Product-1028,Apparel,1950.0671979731637,2721.1714784796113,598
1029,Product-1029,Electronics,581.6633309560484,9252.381591439329,242
1030,Product-1030,Apparel,1151.792630616411,5646.7073992120995,926
1031,Product-1031,Apparel,523.2066098180351,13058.336851379097,726
1032,Product-1032,Beauty,2084.9599243019743,8776.255627048811,208
1033,Product-1033,Apparel,2269.227705379906,8995.738568207988,46
1034,Product-1034,Apparel,4231.921075092894,5910.492733473612,819
1035,Product-1035,Home,2772.0735943621603,13704.186516197944,574
1036,Product-1036,Apparel,2205.75432931621,9534.475860473067,997
1037,Product-1037,Apparel,3512.714511963498,9562.932724434946,728
1038,Product-1038,Apparel,3555.0378737099472,10564.573936103567,178
1039,Product-1039,Home,1401.3784455327764,8033.669597229311,586
1040,Product-1040,Sports,2131.4849199593436,1050.1450955580092,267
1041,Product-1041,Apparel,1901.147190798798,9967.175494158348,113
1042,Product-1042,Apparel,554.6382425211448,9843.663777059865,900
1043,Product-1043,Beauty,4228.527418658409,7707.870271359663,846
1044,Product-1044,Sports,1238.659062946036,2237.844413119447,40
1045,Product-1045,Beauty,1412.9468971217275,8534.372126893799,48
1046,Product-1046,Electronics,4605.374895617949,12252.783322516108,276
1047,Product-1047,Sports,3312.123554275453,9818.451193534554,430
1048,Product-1048,Apparel,1599.8622408666074,7330.733687434252,370
1049,Product-1049,Electronics,4460.008052343897,8039.773521663192,319
1050,Product-1050,Beauty,3886.616214210733,14634.207181365762,231
1051,Product-1051,Electronics,2866.1322285952706,5218.169756669916,624
1052,Product-1052,Electronics,1061.4093671602486,1112.8374518113344,33
1053,Product-1053,Beauty,1103.5191112071166,11233.953303327995,226
1054,Product-1054,Home,3053.425364252488,12727.696058492867,739
1055,Product-1055,Sports,3257.8452417859367,13951.540738448528,354
1056,Product-1056,Apparel,756.9468718019921,5815.871903943058,150
1057,Product-1057,Electronics,1707.495773100583,14506.143546815514,704
1058,Product-1058,Sports,4371.365900712046,10680.290525933207,730
1059,Product-1059,Electronics,3100.213058767528,11973.222156572287,340
1060,Product-1060,Apparel,4130.5718664823125,3236.6058578242832,601
1061,Product-1061,Home,1793.953337410039,3460.3379279241285,302
1062,Product-1062,Electronics,3496.9981587530224,13210.264248712057,824
1063,Product-1063,Beauty,539.0531260639392,4000.0158113053317,688
1064,Product-1064,Electronics,692.2340106104011,8569.291139763845,100
1065,Product-1065,Apparel,1947.8145110828243,7717.209472761278,536
1066,Product-1066,Apparel,1237.9430044858623,10552.774786992975,442
1067,Product-1067,Apparel,3320.35010509018,1000.709194037515,434
1068,Product-1068,Home,4078.0254601711026,1904.6310671516767,311
1069,Product-1069,Beauty,1325.2381741687484,11120.828421217533,142
1070,Product-1070,Home,1030.5094759298404,7630.6273572313585,354
1071,Product-1071,Electronics,3919.9804204309903,13294.502187801634,48
1072,Product-1072,Electronics,2089.23420607338,3841.96885415159,538
1073,Product-1073,Sports,4379.360793381934,7599.649685869909,800
1074,Product-1074,Sports,3222.254634736984,11124.93110059609,197
1075,Product-1075,Electronics,4475.867264596251,10679.40500523309,553
1076,Product-1076,Electronics,3109.1600920647925,7000.5886013675845,24
1077,Product-1077,Apparel,1417.4258499329799,1600.572458955498,403
1078,Product-1078,Apparel,3601.162087024942,4789.00176118289,557
1079,Product-1079,Electronics,958.421152850097,2230.1869829734414,138
1080,Product-1080,Apparel,2264.5284495461374,14529.770590773145,521
1081,Product-1081,Beauty,1569.0105855659142,2316.224673209441,773
1082,Product-1082,Apparel,1941.2099286479345,10361.106356698543,831
1083,Product-1083,Home,1380.6946603246797,12419.958857367496,685
1084,Product-1084,Sports,1409.40718385356,5977.140967127701,98
1085,Product-1085,Home,2598.6340605801024,7363.632620525259,942
1086,Product-1086,Beauty,3204.538095964127,12937.51942423517,158
1087,Product-1087,Beauty,836.3825774546237,1011.766977931098,931
1088,Product-1088,Beauty,4928.747511678656,7035.0485905584255,890
1089,Product-1089,Sports,2066.8994907970005,1822.4155301767696,119
1090,Product-1090,Sports,2667.8492496201407,14207.144797146178,772
1091,Product-1091,Home,4123.208593419695,2158.9841924090124,553
1092,Product-1092,Home,2442.790911148455,12745.920365536402,306
1093,Product-1093,Apparel,1003.2075877202078,10062.928266689076,521
1094,Product-1094,Electronics,2613.343564723299,6594.757961421871,379
1095,Product-1095,Electronics,4982.3857437868155,14763.2047451664,431
1096,Product-1096,Apparel,3856.987883312327,5021.902582170727,81
1097,Product-1097,Home,1004.2544502387675,11439.89085054423,337
1098,Product-1098,Home,1103.2975636554315,10485.949498192274,674
1099,Product-1099,Sports,1393.038563650968,5714.606941879229,689
1100,Product-1100,Beauty,633.1308332258187,7637.283595305595,80
1101,Product-1101,Sports,1762.0496291453196,2257.072347237294,460
1102,Product-1102,Apparel,1583.0172770924078,8616.254752516154,231
1103,Product-1103,Beauty,946.0978206873381,4524.221772886322,928
1104,Product-1104,Electronics,969.2914310983731,14544.538481691421,32
1105,Product-1105,Home,1363.341888115262,13738.393295697655,831
1106,Product-1106,Apparel,2703.9864638948807,2521.7907601856477,609
1107,Product-1107,Electronics,4806.432428944796,8235.800860745918,902
1108,Product-1108,Electronics,3165.4846360570195,12332.522002682177,141
1109,Product-1109,Sports,3434.348406924444,12147.893894227465,77
1110,Product-1110,Home,2799.457280801491,4819.786436247077,867
1111,Product-1111,Sports,1733.6210234125913,1657.3088834452983,424
1112,Product-1112,Beauty,628.5039560836761,2003.1159051577038,239
1113,Product-1113,Sports,971.7184621567171,6215.3231171947755,775
1114,Product-1114,Apparel,1076.2079995445188,2548.7550012825563,166
1115,Product-1115,Sports,2469.147374968006,6251.199609406204,798
1116,Product-1116,Apparel,1265.825539079371,12398.07304081475,593
1117,Product-1117,Sports,1667.0753122006622,12522.577576039797,518
1118,Product-1118,Sports,3729.8386567480816,4116.694414218184,324
1119,Product-1119,Apparel,773.349900117448,6738.603287664461,677
1120,Product-1120,Sports,1294.409660662921,5256.753100728217,380
1121,Product-1121,Beauty,3878.6001602342785,14213.654963668863,68
1122,Product-1122,Apparel,2401.770946040434,7102.878352683034,502
1123,Product-1123,Home,2038.3913513194448,13688.079560484855,618
1124,Product-1124,Apparel,2731.300641806878,5998.957560682344,35
1125,Product-1125,Home,4462.619080129422,12172.737179155842,50
1126,Product-1126,Electronics,1415.040708895273,3486.1598091439755,494
1127,Product-1127,Sports,1549.2172447805226,13286.263600013897,349
1128,Product-1128,Home,3515.349984732628,2331.6512338401435,974
1129,Product-1129,Home,4192.566281183208,2123.1715328678565,684
1130,Product-1130,Sports,854.6573026263313,3938.9339117889426,779
1131,Product-1131,Sports,4362.328476776227,3705.218172737576,628
1132,Product-1132,Apparel,4971.106396745876,1450.1422344626317,128
1133,Product-1133,Electronics,3394.168241164177,5611.178556020633,273
1134,Product-1134,Apparel,3427.2840768146957,2868.3713116971726,22
1135,Product-1135,Beauty,2525.9658570219417,13390.993131238032,174
1136,Product-1136,Home,1163.4075814948844,11324.3493642519,968
1137,Product-1137,Home,4140.549025798131,3857.628574490631,463
1138,Product-1138,Home,1716.330810489891,9998.838948505208,674
1139,Product-1139,Electronics,2347.038996537445,3006.044592293313,806
1140,Product-1140,Electronics,1711.4888232380151,2013.8913208440965,357
1141,Product-1141,Sports,1344.0968123861526,6872.143482380432,296
1142,Product-1142,Apparel,1910.8093243881478,9840.201457538624,399
1143,Product-1143,Home,3831.6487705687196,14941.28397737794,782
1144,Product-1144,Electronics,1827.9183071019972,14668.12118469601,353
1145,Product-1145,Apparel,981.5651554395097,8717.057380279726,490
1146,Product-1146,Home,860.6043475102836,12172.239846781944,253
1147,Product-1147,Sports,632.1930872951737,13964.32748822826,234
1148,Product-1148,Home,3124.223304586003,10007.798011754996,911
1149,Product-1149,Beauty,4037.369446607383,1547.8892732273853,863
1150,Product-1150,Apparel,2038.062936513592,1069.512669018991,242
1151,Product-1151,Home,1597.1046641147725,3497.1909292698383,492
1152,Product-1152,Beauty,4617.03417862547,9928.444833595753,700
1153,Product-1153,Home,1677.9997110024142,9255.451991598033,576
1154,Product-1154,Apparel,1135.7993761386724,13693.514371076406,755
1155,Product-1155,Home,3172.8181681966603,13484.976061498784,742
1156,Product-1156,Electronics,4536.857759913772,6700.426099884251,626
1157,Product-1157,Home,2441.985960543584,2009.190983316616,940
1158,Product-1158,Electronics,2886.243955150206,7032.462293159591,416
1159,Product-1159,Electronics,3804.091671837431,10375.107017582053,500
1160,Product-1160,Apparel,4714.8736997588585,12612.930820365049,496
1161,Product-1161,Sports,2024.3459009223545,7572.274842277089,768
1162,Product-1162,Electronics,4974.447391538549,7884.203066404351,812
1163,Product-1163,Apparel,3800.4502943356106,4205.380383765976,996
1164,Product-1164,Electronics,4140.583002888669,10938.572185111601,313
1165,Product-1165,Home,4826.430484345631,1158.6851109005238,680
1166,Product-1166,Sports,1077.0821140610014,12753.180936548772,493
1167,Product-1167,Home,2771.5505898863266,3604.5561340955715,353
1168,Product-1168,Home,4935.899652634595,12249.759108202315,808
1169,Product-1169,Electronics,3121.610230856674,1537.8150328762995,916
1170,Product-1170,Home,4993.465364629472,10068.82703487089,765
1171,Product-1171,Apparel,1057.7379498992486,8190.463188932564,702
1172,Product-1172,Electronics,4008.5075846401446,14443.988503947723,249
1173,Product-1173,Apparel,713.2669667846969,4170.698945235379,967
1174,Product-1174,Sports,2956.3556968119947,7927.659247541892,967
1175,Product-1175,Sports,3319.9873043272355,11476.730831075865,709
1176,Product-1176,Apparel,4490.759509562295,4522.139487448354,27
1177,Product-1177,Home,520.3345348593604,12597.68776422329,811
1178,Product-1178,Home,1310.5359276422762,1695.482812953915,196
1179,Product-1179,Beauty,959.8665409469216,8287.250475977937,241
1180,Product-1180,Home,4108.078301675484,2159.6969896551527,804
1181,Product-1181,Apparel,4546.308960810007,10985.538828441062,449
1182,Product-1182,Apparel,4955.380349532951,1748.3458990523777,589
1183,Product-1183,Home,662.7159162529917,10401.167469152531,432
1184,Product-1184,Electronics,730.0811728984004,8833.728254459576,354
1185,Product-1185,Apparel,4131.590549361226,4925.703425316717,244
1186,Product-1186,Apparel,3785.96701854896,2940.4819434477104,188
1187,Product-1187,Sports,2496.3393944082763,7387.988184972457,739
1188,Product-1188,Home,1418.1319893861828,10915.144382525701,129
1189,Product-1189,Home,3309.101985240039,9401.817839267986,920
1190,Product-1190,Home,3847.7370388677205,5224.31390307236,49
1191,Product-1191,Home,903.3139314393175,5682.9001367244,867
1192,Product-1192,Home,2098.2245792839185,10596.967298653914,70
1193,Product-1193,Sports,1661.048742930429,12100.95510148311,882
1194,Product-1194,Apparel,3651.9134423624455,11745.047728141122,720
1195,Product-1195,Home,4545.924547273332,2817.498380130806,183
1196,Product-1196,Apparel,799.812739480039,2313.7433815163376,575
1197,Product-1197,Electronics,2234.1310394391544,13568.414550905663,520
1198,Product-1198,Electronics,692.5302022497538,7491.690760559943,840
1199,Product-1199,Home,2315.0804900454914,4369.029646382747,301
1200,Product-1200,Home,4022.5813816409473,12750.801108067331,309
1201,Product-1201,Electronics,782.7319872105588,11596.985267283644,85
1202,Product-1202,Beauty,1261.782520546541,10393.358213602494,360
1203,Product-1203,Apparel,1194.8606275818104,4597.1059687413135,712
1204,Product-1204,Beauty,3803.4722717747272,5454.582822735107,581
1205,Product-1205,Home,589.8647463378888,13230.975890461192,303
1206,Product-1206,Beauty,2554.9317666195952,10745.028916341636,614
1207,Product-1207,Sports,3845.5943053950177,14554.692076935873,562
1208,Product-1208,Electronics,734.7927521408346,11867.68998635166,949
1209,Product-1209,Beauty,4430.788958018868,10686.796653242935,303
1210,Product-1210,Apparel,1716.476504477402,13597.601324243224,620
1211,Product-1211,Sports,4439.857049205848,3699.4925823429085,657
1212,Product-1212,Beauty,2005.5161289779785,13973.266655611858,66
1213,Product-1213,Beauty,2011.8190952530313,6488.25590067556,790
1214,Product-1214,Beauty,4733.563794422043,9173.55045355764,100
1215,Product-1215,Home,2964.2932462919157,9118.080694775817,215
1216,Product-1216,Apparel,1508.5984340095501,9089.612912582852,606
1217,Product-1217,Sports,4027.4744743499186,12864.047462128909,602
1218,Product-1218,Beauty,2995.137313017542,5156.426777987369,822
1219,Product-1219,Beauty,2234.6825442432473,4702.536096607251,187
1220,Product-1220,Sports,2858.3790447699844,5796.958335278053,541
1221,Product-1221,Apparel,2177.2987077455655,1630.1847738365555,666
1222,Product-1222,Home,1237.1989348673428,10194.71552519629,746
1223,Product-1223,Electronics,954.9231577249766,13813.758859488567,753
1224,Product-1224,Electronics,1570.6573806460449,9797.726704643785,818
1225,Product-1225,Electronics,4605.021688860169,11502.796308143817,716
1226,Product-1226,Apparel,4078.263202771982,4569.2751180395735,660
1227,Product-1227,Home,3220.9602494924843,14798.407531436269,31
1228,Product-1228,Home,2394.3738920455066,10252.5881954535,827
1229,Product-1229,Home,1844.8007703391515,8201.137405759542,94
1230,Product-1230,Home,3578.5101961401388,2778.183072105564,242
1231,Product-1231,Beauty,4275.133913046033,3720.167643279481,835
1232,Product-1232,Electronics,1263.1297962442711,2548.345819282362,859
1233,Product-1233,Beauty,3588.7254211769823,4791.670088484931,300
1234,Product-1234,Home,4559.3622844837855,7293.169381820833,807
1235,Product-1235,Apparel,3874.2874901837727,5550.2701764326275,318
1236,Product-1236,Beauty,600.024238310961,12348.673752172876,39
1237,Product-1237,Sports,948.718581894575,12346.350154995982,88
1238,Product-1238,Apparel,2140.474896399175,4024.3709251097443,786
1239,Product-1239,Sports,1790.2618794615714,2427.754511990074,424
1240,Product-1240,Home,3615.091474667529,8589.334888037423,389
1241,Product-1241,Beauty,3503.021305875415,3085.565234021228,676
1242,Product-1242,Home,2191.245834246317,8107.075435512457,932
1243,Product-1243,Sports,3627.493230733748,7296.466772726509,634
1244,Product-1244,Apparel,3325.705412546132,1273.2850042330638,939
1245,Product-1245,Sports,2301.8769277326924,5082.347662638863,861
1246,Product-1246,Electronics,4038.8914553214668,10656.367382987879,17
1247,Product-1247,Sports,1731.2084056078236,9168.339815039308,196
1248,Product-1248,Home,1164.4438104707074,13674.49227223083,173
1249,Product-1249,Electronics,3785.652909690517,3077.126584305037,549
1250,Product-1250,Apparel,1976.441502303363,2175.235774175533,231
1251,Product-1251,Home,1381.8091095001057,14936.716535245847,78
1252,Product-1252,Home,594.7083082858483,8980.119792277292,57
1253,Product-1253,Sports,3826.6171983739005,7293.110957569713,689
1254,Product-1254,Home,917.5878152131884,11817.373490815307,397
1255,Product-1255,Home,3866.626195690291,11793.640999966945,860
1256,Product-1256,Electronics,1064.4176187719734,7363.881525436445,799
1257,Product-1257,Sports,3760.9687747821054,12040.81922068872,257
1258,Product-1258,Home,2648.460074706399,1903.1430099596064,18
1259,Product-1259,Electronics,2770.651697568807,2390.2889661985446,319
1260,Product-1260,Home,539.306501652498,2604.490465572427,901
1261,Product-1261,Sports,1234.5328838193602,3074.8423913037127,781
1262,Product-1262,Beauty,1903.0477552631871,7200.9613317206895,889
1263,Product-1263,Home,2165.107887424063,6705.254414661269,155
1264,Product-1264,Home,1980.9567971317292,2750.9871122476793,742
1265,Product-1265,Home,4833.802051841007,1252.7597173345657,360
1266,Product-1266,Beauty,2773.550250803951,2464.1791486859033,454
1267,Product-1267,Sports,2692.314985154428,14643.970588298782,576
1268,Product-1268,Sports,1826.3756854814085,10163.507219934536,453
1269,Product-1269,Home,3046.4755034704463,12407.974632120042,643
