order_id,customer_id,customer_name,region,category,product,order_date,quantity,price,revenue
339,9100,Customer_49,East,Furniture,Desk,2023-12-11,3,871.56,2614.68
340,7304,Customer_178,North,Technology,Keyboard,2023-07-15,9,223.7,2013.3
341,4062,Customer_33,North,Office Supplies,Envelope,2023-06-01,9,1021.49,9193.41
342,3090,Customer_169,East,Technology,Tablet,2023-03-27,2,487.75,975.5
343,4648,Customer_74,North,Technology,Laptop,2023-01-05,2,102.66,205.32
344,1097,Customer_144,West,Furniture,Chair,2023-05-05,9,804.48,7240.32
345,6413,Customer_188,East,Office Supplies,Pen,2023-05-18,8,945.43,7563.44
346,3324,Customer_20,South,Office Supplies,Binder,2023-03-09,1,245.63,245.63
347,2749,Customer_116,West,Furniture,Cabinet,2023-09-27,6,26.45,158.7
348,4867,Customer_26,North,Office Supplies,Stapler,2023-03-07,9,674.42,6069.78
349,2577,Customer_6,East,Technology,Mouse,2023-10-06,8,342.5,2740.0
350,7852,Customer_51,East,Technology,Mouse,2023-09-25,2,116.62,233.24
351,6416,Customer_164,North,Furniture,Cabinet,2023-03-26,8,431.22,3449.76
352,7971,Customer_198,West,Office Supplies,Paper,2023-09-20,8,626.63,5013.04
353,2898,Customer_40,South,Office Supplies,Stapler,2023-08-08,3,1077.14,3231.42
354,7509,Customer_19,West,Technology,Tablet,2023-05-17,5,531.19,2655.95
355,1669,Customer_13,South,Office Supplies,Paper,2023-09-17,7,151.31,1059.17
356,9004,Customer_25,East,Furniture,Chair,2023-12-19,7,160.14,1120.98
357,7788,Customer_189,West,Technology,Keyboard,2023-09-22,2,255.65,511.3
358,8544,Customer_139,South,Furniture,Chair,2023-12-30,6,853.74,5122.44
359,1587,Customer_30,South,Technology,Tablet,2023-10-04,8,595.58,4764.64
360,2715,Customer_34,North,Furniture,Chair,2023-11-03,1,291.65,291.65
361,7416,Customer_69,West,Office Supplies,Envelope,2023-05-19,9,525.43,4728.87
362,7049,Customer_66,East,Furniture,Bookcase,2023-09-05,3,42.18,126.54
363,6063,Customer_87,West,Office Supplies,Paper,2023-07-10,4,276.48,1105.92
364,8358,Customer_21,East,Office Supplies,Pen,2023-11-09,9,262.56,2363.04
365,1459,Customer_145,East,Technology,Tablet,2023-12-21,4,1126.27,4505.08
366,8418,Customer_151,East,Technology,Monitor,2023-04-01,3,1089.1,3267.3
367,5596,Customer_72,South,Furniture,Cabinet,2023-02-04,6,275.94,1655.64
368,1423,Customer_88,South,Office Supplies,Binder,2023-06-03,4,26.51,106.04
369,5178,Customer_110,East,Furniture,Bookcase,2023-10-02,6,1030.72,6184.32
370,8230,Customer_73,East,Technology,Keyboard,2023-05-04,4,1178.25,4713.0
371,5493,Customer_120,South,Office Supplies,Paper,2023-11-13,3,1047.94,3143.82
372,2762,Customer_187,South,Technology,Laptop,2023-08-10,1,565.18,565.18
373,8804,Customer_110,South,Technology,Keyboard,2023-04-30,4,1053.3,4213.2
374,6154,Customer_11,West,Office Supplies,Stapler,2023-02-19,1,345.92,345.92
375,8851,Customer_161,North,Technology,Tablet,2023-07-20,5,306.51,1532.55
376,5577,Customer_65,West,Technology,Laptop,2023-10-28,4,1042.92,4171.68
377,1526,Customer_105,East,Office Supplies,Pen,2023-01-26,6,524.34,3146.04
378,4740,Customer_179,West,Technology,Tablet,2023-11-07,3,537.07,1611.21
379,9770,Customer_86,West,Office Supplies,Pen,2023-07-13,4,464.49,1857.96
380,5005,Customer_6,South,Furniture,Bookcase,2023-06-02,7,1180.69,8264.83
381,8815,Customer_124,South,Furniture,Desk,2023-04-03,6,59.55,357.3
382,6410,Customer_176,North,Technology,Laptop,2023-12-06,3,239.34,718.02
383,5976,Customer_190,West,Technology,Tablet,2023-02-12,6,1025.69,6154.14
384,2968,Customer_192,South,Technology,Monitor,2023-04-16,7,964.09,6748.63
385,5912,Customer_41,North,Office Supplies,Paper,2023-12-10,9,980.94,8828.46
386,6670,Customer_141,West,Technology,Mouse,2023-09-24,7,691.86,4843.02
387,9210,Customer_76,West,Furniture,Bookcase,2023-04-19,1,470.9,470.9
388,5615,Customer_153,East,Technology,Laptop,2023-06-23,7,1145.07,8015.49
389,2875,Customer_82,South,Office Supplies,Stapler,2023-11-20,7,53.47,374.29
390,2774,Customer_156,West,Furniture,Desk,2023-03-25,4,446.02,1784.08
391,6889,Customer_191,North,Technology,Laptop,2023-04-15,3,428.95,1286.85
392,5658,Customer_118,North,Furniture,Chair,2023-02-08,3,714.42,2143.26
393,2628,Customer_166,East,Office Supplies,Pen,2023-12-16,6,149.07,894.42
394,3466,Customer_65,East,Furniture,Desk,2023-10-28,9,509.33,4583.97
395,5318,Customer_153,East,Office Supplies,Envelope,2023-10-21,5,151.99,759.95
396,4500,Customer_119,North,Technology,Mouse,2023-05-02,2,487.66,975.32
397,3242,Customer_156,West,Furniture,Cabinet,2023-12-01,2,464.17,928.34
398,5000,Customer_152,East,Technology,Mouse,2023-10-17,9,37.77,339.93
399,3606,Customer_148,East,Technology,Keyboard,2023-06-06,5,1068.67,5343.35
400,6546,Customer_126,East,Furniture,Cabinet,2023-11-01,2,766.1,1532.2
401,4699,Customer_184,West,Technology,Tablet,2023-11-17,8,440.69,3525.52
402,7980,Customer_158,West,Office Supplies,Pen,2023-12-10,1,172.96,172.96
403,8597,Customer_107,West,Office Supplies,Binder,2023-08-22,4,123.67,494.68
404,1910,Customer_30,South,Office Supplies,Envelope,2023-05-02,6,908.68,5452.08
405,7789,Customer_196,South,Technology,Tablet,2023-07-20,5,571.44,2857.2
406,4807,Customer_22,West,Technology,Tablet,2023-03-10,4,41.97,167.88
407,9556,Customer_86,North,Technology,Laptop,2023-12-09,1,641.05,641.05
408,8730,Customer_85,South,Office Supplies,Binder,2023-01-21,2,314.91,629.82
409,7626,Customer_141,East,Office Supplies,Pen,2023-12-20,3,202.46,607.38
410,4170,Customer_82,West,Office Supplies,Pen,2023-08-02,3,939.95,2819.85
411,3567,Customer_28,North,Technology,Monitor,2023-05-25,3,245.57,736.71
412,7207,Customer_91,North,Technology,Keyboard,2023-12-20,6,277.16,1662.96
413,7538,Customer_5,North,Office Supplies,Stapler,2023-07-03,6,161.13,966.78
414,5761,Customer_48,West,Technology,Monitor,2023-08-24,6,182.81,1096.86
415,8269,Customer_75,North,Furniture,Bookcase,2023-08-04,7,453.52,3174.64
416,4536,Customer_179,North,Office Supplies,Binder,2023-08-07,9,437.91,3941.19
417,3819,Customer_135,North,Furniture,Cabinet,2023-06-12,3,724.53,2173.59
418,9016,Customer_81,North,Office Supplies,Paper,2023-08-13,8,1025.48,8203.84
419,8661,Customer_189,East,Office Supplies,Binder,2023-07-27,5,614.97,3074.85
420,5778,Customer_67,South,Furniture,Cabinet,2023-10-25,6,826.83,4960.98
421,1695,Customer_30,North,Furniture,Desk,2023-08-10,2,403.42,806.84
422,3841,Customer_113,West,Office Supplies,Binder,2023-11-23,3,244.78,734.34
423,1024,Customer_37,North,Furniture,Bookcase,2023-02-06,3,886.75,2660.25
424,4747,Customer_35,South,Technology,Tablet,2023-07-10,9,920.51,8284.59
425,8427,Customer_158,East,Office Supplies,Paper,2023-12-24,2,97.79,195.58
426,1187,Customer_173,West,Office Supplies,Binder,2023-10-17,8,137.64,1101.12
427,6647,Customer_66,West,Technology,Tablet,2023-05-25,3,629.48,1888.44
428,2497,Customer_13,West,Office Supplies,Envelope,2023-04-21,6,65.02,390.12
429,3951,Customer_120,South,Office Supplies,Pen,2023-02-24,2,340.8,681.6
430,3368,Customer_145,North,Office Supplies,Stapler,2023-06-07,7,574.34,4020.38
431,8480,Customer_25,South,Technology,Tablet,2023-01-31,5,261.48,1307.4
432,9851,Customer_160,South,Technology,Monitor,2023-01-14,4,751.62,3006.48
433,7846,Customer_4,North,Furniture,Cabinet,2023-02-28,4,367.32,1469.28
434,5945,Customer_98,East,Office Supplies,Envelope,2023-03-16,7,194.56,1361.92
435,6086,Customer_93,South,Technology,Keyboard,2023-10-01,1,384.52,384.52
436,7056,Customer_134,North,Furniture,Chair,2023-11-16,1,79.91,79.91
437,5232,Customer_155,South,Technology,Keyboard,2023-04-10,9,435.48,3919.32
438,3224,Customer_198,West,Furniture,Bookcase,2023-02-25,3,523.41,1570.23
439,7361,Customer_157,North,Office Supplies,Stapler,2023-11-12,1,825.99,825.99
440,7318,Customer_23,North,Office Supplies,Paper,2023-08-23,8,812.64,6501.12
441,1522,Customer_17,West,Technology,Tablet,2023-10-08,1,337.74,337.74
442,6842,Customer_140,North,Furniture,Desk,2023-10-25,5,573.11,2865.55
443,3587,Customer_41,East,Technology,Tablet,2023-10-30,6,1148.38,6890.28
444,6574,Customer_13,South,Furniture,Cabinet,2023-08-17,3,446.93,1340.79
445,5424,Customer_166,East,Technology,Keyboard,2023-11-06,2,258.33,516.66
446,2772,Customer_162,North,Furniture,Desk,2023-08-04,4,814.99,3259.96
447,7469,Customer_172,North,Office Supplies,Pen,2023-01-28,2,885.83,1771.66
448,1234,Customer_13,North,Furniture,Chair,2023-02-18,1,1068.81,1068.81
449,3100,Customer_74,South,Furniture,Chair,2023-01-13,5,324.77,1623.85
450,5493,Customer_138,East,Technology,Monitor,2023-04-21,6,852.71,5116.26
451,9931,Customer_122,West,Furniture,Desk,2023-12-12,6,323.68,1942.08
452,3745,Customer_27,South,Furniture,Desk,2023-06-30,4,548.63,2194.52
453,5063,Customer_153,North,Furniture,Bookcase,2023-02-24,9,148.65,1337.85
454,7155,Customer_16,West,Furniture,Bookcase,2023-02-12,4,772.02,3088.08
455,5402,Customer_160,East,Technology,Keyboard,2023-09-21,7,1055.71,7389.97
456,9835,Customer_104,East,Technology,Laptop,2023-06-06,8,552.3,4418.4
457,9707,Customer_90,West,Furniture,Chair,2023-04-29,7,807.61,5653.27
458,7683,Customer_22,North,Technology,Keyboard,2023-01-17,2,775.29,1550.58
459,1025,Customer_25,South,Office Supplies,Envelope,2023-10-28,7,173.26,1212.82
460,6102,Customer_95,West,Office Supplies,Binder,2023-11-17,5,635.08,3175.4
461,3606,Customer_159,North,Technology,Keyboard,2023-06-23,6,352.15,2112.9
462,8763,Customer_52,North,Furniture,Chair,2023-09-05,1,1117.08,1117.08
463,3783,Customer_61,South,Furniture,Desk,2023-10-04,2,365.79,731.58
464,3645,Customer_190,South,Furniture,Desk,2023-03-19,6,333.27,1999.62
465,2116,Customer_8,West,Furniture,Chair,2023-08-23,3,203.07,609.21
466,3743,Customer_64,East,Technology,Laptop,2023-03-31,2,1025.27,2050.54
467,8186,Customer_55,South,Furniture,Desk,2023-06-03,5,527.21,2636.05
468,2296,Customer_107,East,Furniture,Cabinet,2023-09-02,3,879.89,2639.67
469,3409,Customer_8,South,Furniture,Chair,2023-12-18,7,474.39,3320.73
470,4667,Customer_88,South,Office Supplies,Paper,2023-12-08,7,938.71,6570.97
471,4619,Customer_101,West,Technology,Keyboard,2023-06-05,9,1003.31,9029.79
472,5967,Customer_66,East,Furniture,Bookcase,2023-04-01,5,270.38,1351.9
473,4947,Customer_141,North,Furniture,Desk,2023-01-10,9,486.3,4376.7
474,4743,Customer_89,North,Technology,Mouse,2023-11-23,2,1191.94,2383.88
475,8778,Customer_113,East,Technology,Mouse,2023-04-01,4,113.41,453.64
476,9307,Customer_93,West,Furniture,Chair,2023-06-30,1,946.12,946.12
477,9345,Customer_109,West,Office Supplies,Envelope,2023-04-26,4,1017.49,4069.96
478,2913,Customer_193,North,Office Supplies,Envelope,2023-10-05,9,51.52,463.68
479,8423,Customer_139,West,Furniture,Cabinet,2023-05-29,9,1140.8,10267.2
480,1699,Customer_199,East,Office Supplies,Pen,2023-11-23,3,342.58,1027.74
481,3179,Customer_23,South,Furniture,Cabinet,2023-03-25,5,506.24,2531.2
482,7696,Customer_112,East,Office Supplies,Envelope,2023-04-22,4,249.33,997.32
483,1270,Customer_165,North,Office Supplies,Pen,2023-07-14,9,440.4,3963.6
484,4607,Customer_24,South,Office Supplies,Binder,2023-01-04,8,61.93,495.44
485,4252,Customer_116,East,Office Supplies,Envelope,2023-12-31,9,558.64,5027.76
486,4832,Customer_188,South,Technology,Tablet,2023-11-22,9,5.01,45.09
487,4156,Customer_61,West,Technology,Laptop,2023-01-03,8,275.22,2201.76
488,4240,Customer_197,North,Office Supplies,Pen,2023-12-09,6,879.41,5276.46
489,1205,Customer_185,South,Furniture,Chair,2023-02-16,5,856.58,4282.9
490,6141,Customer_54,North,Furniture,Cabinet,2023-08-29,7,268.48,1879.36
491,9712,Customer_139,West,Office Supplies,Envelope,2023-01-10,2,937.85,1875.7
492,7579,Customer_111,North,Furniture,Desk,2023-05-03,1,723.86,723.86
493,6310,Customer_51,West,Technology,Tablet,2023-03-22,6,937.97,5627.82
494,2914,Customer_198,North,Technology,Monitor,2023-06-16,8,220.33,1762.64
495,1680,Customer_73,North,Technology,Laptop,2023-03-11,1,41.88,41.88
496,4408,Customer_63,North,Furniture,Cabinet,2023-03-17,4,193.0,772.0
497,8106,Customer_15,West,Office Supplies,Stapler,2023-02-01,7,661.43,4630.01
498,4490,Customer_78,South,Furniture,Desk,2023-10-16,3,939.69,2819.07
499,3972,Customer_83,South,Furniture,Chair,2023-06-17,7,285.79,2000.53
500,1389,Customer_13,West,Office Supplies,Stapler,2023-11-16,1,374.06,374.06
501,5986,Customer_43,South,Furniture,Bookcase,2023-03-30,3,478.88,1436.64
502,4093,Customer_115,North,Office Supplies,Pen,2023-11-24,7,383.28,2682.96
503,5690,Customer_179,South,Office Supplies,Binder,2023-11-24,2,1000.23,2000.46
504,1139,Customer_145,South,Technology,Laptop,2023-04-07,5,371.6,1858.0
505,4104,Customer_62,South,Technology,Laptop,2023-01-19,5,86.68,433.4
506,8846,Customer_196,North,Furniture,Desk,2023-05-21,2,250.45,500.9
507,9319,Customer_54,North,Furniture,Bookcase,2023-09-05,7,242.8,1699.6
508,7361,Customer_62,North,Technology,Monitor,2023-07-21,9,1176.54,10588.86
509,2988,Customer_82,South,Technology,Monitor,2023-08-07,6,659.6,3957.6
510,7241,Customer_89,East,Technology,Keyboard,2023-07-27,7,320.81,2245.67
511,5117,Customer_154,East,Furniture,Cabinet,2023-10-22,8,789.82,6318.56
512,3600,Customer_182,West,Office Supplies,Stapler,2023-04-18,6,86.66,519.96
513,3849,Customer_150,East,Office Supplies,Pen,2023-05-14,3,779.96,2339.88
514,5195,Customer_59,West,Office Supplies,Binder,2023-09-15,9,849.42,7644.78
515,7409,Customer_53,East,Technology,Keyboard,2023-11-11,1,144.89,144.89
516,2813,Customer_100,South,Furniture,Bookcase,2023-01-25,5,247.15,1235.75
517,1816,Customer_137,West,Technology,Keyboard,2023-03-24,1,23.4,23.4
518,3093,Customer_106,West,Technology,Monitor,2023-10-15,4,872.24,3488.96
519,1369,Customer_27,South,Furniture,Cabinet,2023-06-27,6,126.76,760.56
520,4676,Customer_123,North,Office Supplies,Pen,2023-09-05,5,1097.89,5489.45
521,5017,Customer_168,East,Technology,Mouse,2023-09-02,9,806.46,7258.14
522,5164,Customer_43,West,Office Supplies,Pen,2023-10-17,1,261.22,261.22
523,2337,Customer_161,East,Office Supplies,Stapler,2023-01-16,2,880.62,1761.24
524,5370,Customer_164,East,Furniture,Chair,2023-11-15,7,1007.0,7049.0
525,1602,Customer_8,East,Technology,Mouse,2023-07-28,6,892.74,5356.44
526,1294,Customer_113,West,Technology,Tablet,2023-10-11,6,960.66,5763.96
527,4258,Customer_85,South,Technology,Tablet,2023-02-27,9,46.83,421.47
528,6738,Customer_37,East,Office Supplies,Binder,2023-04-02,6,515.98,3095.88
529,8352,Customer_4,South,Furniture,Chair,2023-09-13,6,943.19,5659.14
530,4278,Customer_129,East,Office Supplies,Stapler,2023-01-03,6,38.83,232.98
531,2637,Customer_38,North,Furniture,Chair,2023-05-13,2,493.49,986.98
532,3668,Customer_47,West,Technology,Monitor,2023-03-24,5,897.4,4487.0
533,3187,Customer_188,East,Office Supplies,Pen,2023-11-08,5,14.52,72.6
534,4927,Customer_153,North,Furniture,Bookcase,2023-11-07,9,431.48,3883.32
535,7121,Customer_177,South,Furniture,Cabinet,2023-11-10,7,1143.61,8005.27
536,1136,Customer_6,East,Office Supplies,Paper,2023-04-19,1,127.57,127.57
537,1086,Customer_76,East,Office Supplies,Paper,2023-11-09,6,954.41,5726.46
538,7815,Customer_46,West,Office Supplies,Paper,2023-04-22,5,496.26,2481.3
539,1596,Customer_194,North,Office Supplies,Stapler,2023-05-14,1,890.05,890.05
540,9912,Customer_126,East,Furniture,Chair,2023-05-02,6,651.94,3911.64
541,8178,Customer_167,East,Furniture,Bookcase,2023-02-16,3,270.72,812.16
542,4453,Customer_156,West,Furniture,Bookcase,2023-03-13,3,406.13,1218.39
543,4005,Customer_19,East,Office Supplies,Stapler,2023-11-26,9,501.85,4516.65
544,6618,Customer_141,South,Office Supplies,Envelope,2023-04-03,1,248.38,248.38
545,5390,Customer_128,West,Office Supplies,Stapler,2023-10-09,1,597.37,597.37
546,6126,Customer_58,North,Technology,Tablet,2023-04-13,5,918.94,4594.7
547,7314,Customer_25,East,Technology,Laptop,2023-09-10,1,735.55,735.55
548,4893,Customer_156,North,Office Supplies,Stapler,2023-04-30,5,270.17,1350.85
549,7773,Customer_199,South,Technology,Tablet,2023-12-05,9,1049.63,9446.67
550,5994,Customer_139,North,Office Supplies,Envelope,2023-01-30,9,1059.66,9536.94
551,9385,Customer_136,South,Technology,Monitor,2023-01-06,3,340.65,1021.95
552,9923,Customer_116,North,Office Supplies,Paper,2023-02-18,8,1161.84,9294.72
553,9181,Customer_79,West,Technology,Monitor,2023-08-09,2,618.48,1236.96
554,9397,Customer_64,West,Office Supplies,Envelope,2023-02-28,3,268.03,804.09
555,7239,Customer_91,South,Office Supplies,Pen,2023-08-23,4,59.16,236.64
556,1670,Customer_124,South,Furniture,Chair,2023-11-13,1,451.02,451.02
557,1249,Customer_58,North,Office Supplies,Paper,2023-11-14,4,920.99,3683.96
558,6330,Customer_192,West,Office Supplies,Envelope,2023-01-29,4,172.69,690.76
559,2925,Customer_157,South,Office Supplies,Pen,2023-08-03,9,419.62,3776.58
560,9995,Customer_62,South,Office Supplies,Binder,2023-11-28,5,786.69,3933.45
561,1615,Customer_59,North,Furniture,Desk,2023-02-09,6,466.52,2799.12
562,7859,Customer_138,West,Technology,Mouse,2023-07-26,2,512.7,1025.4
563,1370,Customer_90,East,Technology,Monitor,2023-05-26,2,164.71,329.42
564,5334,Customer_195,South,Furniture,Cabinet,2023-08-10,1,329.98,329.98
565,1922,Customer_100,East,Technology,Laptop,2023-10-05,5,835.1,4175.5
566,8647,Customer_23,East,Furniture,Bookcase,2023-11-22,5,978.85,4894.25
567,9960,Customer_165,East,Furniture,Desk,2023-01-22,4,445.17,1780.68
568,6710,Customer_5,West,Furniture,Desk,2023-04-30,5,1066.71,5333.55
569,1365,Customer_187,West,Furniture,Chair,2023-08-20,6,517.64,3105.84
570,7033,Customer_2,West,Office Supplies,Stapler,2023-11-27,7,1195.41,8367.87
571,9490,Customer_189,East,Technology,Tablet,2023-04-01,6,118.43,710.58
572,7396,Customer_13,North,Technology,Monitor,2023-10-18,3,1197.17,3591.51
573,7644,Customer_35,South,Office Supplies,Binder,2023-06-15,5,941.57,4707.85
574,7047,Customer_183,East,Office Supplies,Envelope,2023-09-13,1,915.95,915.95
575,5804,Customer_85,North,Office Supplies,Envelope,2023-05-18,3,1126.4,3379.2
576,5478,Customer_19,East,Office Supplies,Paper,2023-03-15,4,1188.86,4755.44
577,3258,Customer_87,West,Technology,Mouse,2023-05-19,9,278.51,2506.59
578,4262,Customer_59,North,Furniture,Chair,2023-02-20,7,744.14,5208.98
579,6232,Customer_170,West,Technology,Keyboard,2023-06-15,2,781.16,1562.32
580,7837,Customer_120,East,Technology,Mouse,2023-03-16,2,438.11,876.22
581,1570,Customer_89,North,Technology,Keyboard,2023-07-01,5,70.0,350.0
582,7982,Customer_4,North,Furniture,Chair,2023-05-23,3,898.61,2695.83
583,5749,Customer_178,West,Furniture,Chair,2023-04-22,2,802.97,1605.94
584,8389,Customer_166,East,Technology,Mouse,2023-06-05,8,964.36,7714.88
585,3789,Customer_66,West,Furniture,Chair,2023-01-26,2,689.27,1378.54
586,8175,Customer_29,West,Office Supplies,Pen,2023-07-28,8,714.93,5719.44
587,2262,Customer_184,West,Office Supplies,Binder,2023-06-04,7,604.38,4230.66
588,2257,Customer_119,North,Technology,Laptop,2023-09-21,3,244.66,733.98
589,6750,Customer_12,North,Office Supplies,Stapler,2023-09-30,4,420.27,1681.08
590,7065,Customer_71,West,Furniture,Chair,2023-02-27,3,664.49,1993.47
591,3775,Customer_138,West,Furniture,Bookcase,2023-02-21,4,70.99,283.96
592,9775,Customer_40,West,Office Supplies,Stapler,2023-02-25,4,1167.83,4671.32
593,7711,Customer_60,South,Office Supplies,Binder,2023-02-08,8,267.55,2140.4
594,6457,Customer_192,South,Technology,Keyboard,2023-12-10,4,256.56,1026.24
595,4373,Customer_96,South,Office Supplies,Envelope,2023-07-11,7,849.48,5946.36
596,8522,Customer_172,West,Furniture,Chair,2023-11-12,8,367.83,2942.64
597,3782,Customer_57,East,Furniture,Bookcase,2023-04-16,1,532.89,532.89
598,6208,Customer_176,South,Technology,Monitor,2023-04-16,9,232.92,2096.28
599,5135,Customer_148,South,Office Supplies,Stapler,2023-08-07,1,919.37,919.37
600,4109,Customer_188,East,Technology,Monitor,2023-09-06,9,593.62,5342.58
601,1186,Customer_89,West,Office Supplies,Envelope,2023-11-14,7,839.74,5878.18
602,6509,Customer_77,North,Technology,Tablet,2023-07-07,1,982.34,982.34
603,2574,Customer_72,North,Furniture,Chair,2023-11-29,6,279.64,1677.84
604,8579,Customer_131,North,Office Supplies,Pen,2023-09-03,5,337.98,1689.9
605,7855,Customer_72,South,Furniture,Cabinet,2023-07-04,6,726.6,4359.6
606,1698,Customer_76,North,Furniture,Chair,2023-11-11,3,1126.98,3380.94
607,4416,Customer_127,North,Office Supplies,Stapler,2023-10-14,5,214.27,1071.35
608,7531,Customer_13,North,Furniture,Desk,2023-05-07,4,303.35,1213.4
609,1336,Customer_182,West,Furniture,Chair,2023-09-30,1,754.66,754.66
610,8446,Customer_174,West,Furniture,Cabinet,2023-09-21,2,1138.46,2276.92
611,9347,Customer_189,West,Office Supplies,Envelope,2023-01-02,7,12.69,88.83
612,7751,Customer_94,South,Furniture,Chair,2023-09-26,1,846.38,846.38
613,7992,Customer_168,East,Office Supplies,Stapler,2023-04-26,5,59.32,296.6
614,7622,Customer_53,East,Office Supplies,Paper,2023-06-29,4,614.28,2457.12
615,2717,Customer_111,North,Furniture,Desk,2023-02-13,9,528.62,4757.58
616,4871,Customer_15,West,Office Supplies,Binder,2023-08-25,2,262.52,525.04
617,2690,Customer_190,West,Furniture,Desk,2023-11-17,9,231.02,2079.18
618,8850,Customer_95,North,Office Supplies,Envelope,2023-08-09,3,902.17,2706.51
619,5485,Customer_86,South,Technology,Tablet,2023-04-12,8,1115.33,8922.64
620,5322,Customer_115,East,Technology,Tablet,2023-12-10,3,632.06,1896.18
621,2874,Customer_103,West,Technology,Tablet,2023-09-30,3,356.06,1068.18
622,8538,Customer_68,South,Furniture,Bookcase,2023-08-06,8,384.47,3075.76
623,1307,Customer_58,West,Technology,Mouse,2023-04-15,4,1156.22,4624.88
624,6869,Customer_104,West,Office Supplies,Pen,2023-10-11,3,377.7,1133.1
625,7603,Customer_200,West,Technology,Monitor,2023-07-27,2,1190.08,2380.16
626,1183,Customer_76,East,Furniture,Cabinet,2023-05-22,6,78.86,473.16
627,7653,Customer_118,South,Technology,Laptop,2023-03-14,2,231.33,462.66
628,9002,Customer_152,North,Furniture,Cabinet,2023-07-14,8,695.58,5564.64
629,7305,Customer_95,South,Furniture,Bookcase,2023-12-06,1,13.22,13.22
630,7511,Customer_129,South,Office Supplies,Pen,2023-03-30,7,362.13,2534.91
631,6552,Customer_116,South,Furniture,Chair,2023-10-21,3,413.82,1241.46
632,8192,Customer_21,West,Technology,Monitor,2023-03-11,4,881.99,3527.96
633,9721,Customer_149,West,Technology,Mouse,2023-08-15,7,792.1,5544.7
634,8409,Customer_138,North,Furniture,Cabinet,2023-06-29,7,841.13,5887.91
635,2716,Customer_55,North,Technology,Mouse,2023-02-25,5,122.99,614.95
636,1584,Customer_59,West,Office Supplies,Stapler,2023-01-02,6,261.56,1569.36
637,3011,Customer_108,West,Technology,Keyboard,2023-03-31,3,792.17,2376.51
638,8036,Customer_182,West,Technology,Mouse,2023-04-04,8,359.15,2873.2
639,7686,Customer_52,North,Technology,Monitor,2023-03-17,5,291.88,1459.4
640,7837,Customer_170,North,Technology,Tablet,2023-12-01,1,307.17,307.17
641,6904,Customer_17,South,Technology,Mouse,2023-03-31,8,194.17,1553.36
642,1589,Customer_173,South,Technology,Laptop,2023-06-12,6,562.7,3376.2
643,4580,Customer_27,North,Furniture,Chair,2023-08-29,8,971.04,7768.32
644,8984,Customer_151,North,Office Supplies,Stapler,2023-01-26,8,1119.4,8955.2
645,3618,Customer_192,South,Office Supplies,Stapler,2023-05-26,4,303.48,1213.92
646,8566,Customer_19,East,Technology,Laptop,2023-08-27,7,504.11,3528.77
647,2635,Customer_163,West,Office Supplies,Paper,2023-05-02,3,428.83,1286.49
648,2073,Customer_65,East,Technology,Tablet,2023-10-15,1,1079.62,1079.62
649,4907,Customer_40,East,Technology,Monitor,2023-07-27,5,88.78,443.9
650,1757,Customer_136,West,Furniture,Cabinet,2023-09-28,2,670.66,1341.32
651,4847,Customer_71,West,Office Supplies,Paper,2023-12-30,7,268.43,1879.01
652,3845,Customer_146,South,Office Supplies,Envelope,2023-07-16,9,346.41,3117.69
653,5266,Customer_126,North,Technology,Tablet,2023-05-31,7,879.14,6153.98
654,3053,Customer_32,South,Technology,Monitor,2023-05-26,4,922.91,3691.64
655,3671,Customer_120,East,Office Supplies,Envelope,2023-11-19,9,373.62,3362.58
656,6054,Customer_196,North,Furniture,Bookcase,2023-10-24,1,837.55,837.55
657,8701,Customer_193,West,Office Supplies,Stapler,2023-05-30,6,985.41,5912.46
658,3123,Customer_87,South,Office Supplies,Binder,2023-08-13,3,1197.16,3591.48
659,2106,Customer_125,East,Furniture,Desk,2023-03-10,9,241.72,2175.48
660,3971,Customer_112,East,Office Supplies,Pen,2023-01-25,7,503.55,3524.85
661,7782,Customer_169,North,Furniture,Chair,2023-11-30,9,830.03,7470.27
662,6578,Customer_11,North,Office Supplies,Pen,2023-08-02,2,96.78,193.56
663,7197,Customer_75,West,Technology,Laptop,2023-08-29,2,1112.12,2224.24
664,2881,Customer_144,South,Office Supplies,Envelope,2023-12-30,3,39.24,117.72
665,7785,Customer_59,East,Office Supplies,Envelope,2023-10-10,4,1168.69,4674.76
666,1464,Customer_120,West,Office Supplies,Pen,2023-01-08,1,270.03,270.03
667,7543,Customer_14,South,Technology,Monitor,2023-03-12,4,542.82,2171.28
668,4982,Customer_175,South,Technology,Keyboard,2023-10-02,5,874.4,4372.0
669,8478,Customer_29,West,Technology,Monitor,2023-10-08,5,967.49,4837.45
670,5319,Customer_16,South,Furniture,Bookcase,2023-12-22,4,492.22,1968.88
671,2909,Customer_100,South,Furniture,Desk,2023-06-29,3,838.11,2514.33
672,7382,Customer_79,North,Office Supplies,Pen,2023-05-28,9,279.84,2518.56
673,7781,Customer_75,North,Technology,Keyboard,2023-10-05,2,479.41,958.82
674,7792,Customer_106,East,Furniture,Cabinet,2023-05-15,2,40.88,81.76
675,6308,Customer_159,East,Office Supplies,Envelope,2023-04-05,3,695.48,2086.44
676,7337,Customer_60,West,Technology,Monitor,2023-09-30,4,538.5,2154.0
677,3176,Customer_139,East,Furniture,Bookcase,2023-12-07,5,518.4,2592.0
678,8392,Customer_92,West,Office Supplies,Envelope,2023-11-17,2,308.03,616.06
